,prfInformationCarrier,prfYear,prfPrdOilNetMillSm3,prfPrdGasNetBillSm3,prfPrdNGLNetMillSm3,prfPrdCondensateNetMillSm3,prfPrdOeNetMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier,cumalative_prod,reserves,remaining_oe
239,ELDFISK,1987,3.145,1.359,0.294,0.0,4.798,0.0,43527,47.92100000000001,184.83,136.909
240,ELDFISK,1988,3.822,2.247,0.511,0.0,6.579,0.0,43527,54.50000000000001,184.83,130.33
241,ELDFISK,1989,4.205,1.567,0.559,0.0,6.331,0.0,43527,60.83100000000001,184.83,123.999
242,ELDFISK,1990,3.681,1.31,0.481,0.0,5.472,0.0,43527,66.30300000000001,184.83,118.527
243,ELDFISK,1991,2.98,1.982,0.329,0.0,5.291,0.0,43527,71.59400000000001,184.83,113.236
244,ELDFISK,1992,2.785,1.8419999999999999,0.271,0.0,4.897,0.0,43527,76.49100000000001,184.83,108.339
245,ELDFISK,1993,2.451,1.712,0.251,0.0,4.413,0.0,43527,80.90400000000001,184.83,103.926
246,ELDFISK,1994,2.23,1.5490000000000002,0.229,0.0,4.008,0.0,43527,84.912,184.83,99.918
247,ELDFISK,1995,2.6919999999999997,1.995,0.292,0.0,4.979,0.0,43527,89.891,184.83,94.93900000000001
248,ELDFISK,1996,2.334,1.67,0.243,0.0,4.247,0.0,43527,94.138,184.83,90.69200000000001
249,ELDFISK,1997,2.353,1.703,0.260,0.0,4.316,0.0,43527,98.45400000000001,184.83,86.376
250,ELDFISK,1998,1.517,1.068,0.169,0.0,2.7539999999999996,0.0,43527,101.20800000000001,184.83,83.622
251,ELDFISK,1999,1.1640000000000001,0.557,0.101,0.0,1.8219999999999998,0.0,43527,103.03000000000002,184.83,81.8
252,ELDFISK,2000,1.273,0.664,0.117,0.0,2.0540000000000003,0.14800000000000002,43527,105.08400000000002,184.83,79.746
253,ELDFISK,2001,1.996,0.7490000000000001,0.145,0.0,2.891,0.221,43527,107.97500000000002,184.83,76.85499999999999
254,ELDFISK,2002,2.392,0.9259999999999999,0.163,0.0,3.4819999999999998,0.504,43527,111.45700000000002,184.83,73.37299999999999
255,ELDFISK,2003,2.419,0.742,0.142,0.0,3.302,0.7440000000000001,43527,114.75900000000003,184.83,70.07099999999998
256,ELDFISK,2004,3.1630000000000003,0.885,0.185,0.0,4.2330000000000005,0.884,43527,118.99200000000003,184.83,65.83799999999998
257,ELDFISK,2005,3.511,0.86,0.178,0.0,4.5489999999999995,1.046,43527,123.54100000000003,184.83,61.28899999999999
258,ELDFISK,2006,3.012,0.6940000000000001,0.152,0.0,3.858,0.986,43527,127.39900000000003,184.83,57.43099999999998
259,ELDFISK,2007,2.6439999999999997,0.534,0.121,0.0,3.299,0.93,43527,130.69800000000004,184.83,54.13199999999998
260,ELDFISK,2008,3.022,0.562,0.136,0.0,3.721,1.0959999999999999,43527,134.41900000000004,184.83,50.41099999999997
261,ELDFISK,2009,2.858,0.485,0.117,0.0,3.46,0.95,43527,137.87900000000005,184.83,46.950999999999965
262,ELDFISK,2010,2.8739999999999997,0.505,0.115,0.0,3.4939999999999998,1.026,43527,141.37300000000005,184.83,43.456999999999965
263,ELDFISK,2011,2.8939999999999997,0.47600000000000003,0.108,0.0,3.478,1.157,43527,144.85100000000006,184.83,39.97899999999996
264,ELDFISK,2012,2.645,0.284,0.089,0.0,3.0180000000000002,1.3459999999999999,43527,147.86900000000006,184.83,36.960999999999956
265,ELDFISK,2013,1.9280000000000002,0.252,0.069,0.0,2.249,1.185,43527,150.11800000000005,184.83,34.71199999999996
266,ELDFISK,2014,1.954,0.27399999999999997,0.069,0.0,2.2969999999999997,1.425,43527,152.41500000000005,184.83,32.414999999999964
267,ELDFISK,2015,2.37,0.32799999999999996,0.082,0.0,2.78,1.52,43527,155.19500000000005,184.83,29.634999999999962
268,ELDFISK,2016,2.459,0.326,0.083,0.0,2.8689999999999998,1.629,43527,158.06400000000005,184.83,26.765999999999963
269,ELDFISK,2017,0.866,0.115,0.029,0.0,1.01,0.632,43527,159.07400000000004,184.83,25.755999999999972
270,EMBLA,1993,0.688,0.21,0.046,0.0,0.9440000000000001,0.0,43534,0.9440000000000001,19.94,18.996000000000002
271,EMBLA,1994,1.416,0.428,0.096,0.0,1.94,0.0,43534,2.884,19.94,17.056
272,EMBLA,1995,1.273,0.389,0.086,0.0,1.7480000000000002,0.0,43534,4.632,19.94,15.308000000000002
273,EMBLA,1996,0.9990000000000001,0.355,0.072,0.0,1.426,0.0,43534,6.058,19.94,13.882000000000001
274,EMBLA,1997,0.736,0.29600000000000004,0.062,0.0,1.094,0.0,43534,7.152,19.94,12.788
275,EMBLA,1998,0.485,0.18600000000000003,0.039,0.0,0.71,0.0,43534,7.862,19.94,12.078000000000001
276,EMBLA,1999,0.701,0.251,0.062,0.0,1.014,0.0,43534,8.876,19.94,11.064000000000002
277,EMBLA,2000,0.637,0.225,0.061,0.0,0.9229999999999999,0.005,43534,9.799,19.94,10.141000000000002
278,EMBLA,2001,0.495,0.08199999999999999,0.043,0.0,0.62,0.008,43534,10.418999999999999,19.94,9.521000000000003
279,EMBLA,2002,0.387,0.079,0.036,0.0,0.502,0.009000000000000001,43534,10.921,19.94,9.019000000000002
280,EMBLA,2003,0.40299999999999997,0.109,0.034,0.0,0.546,0.009000000000000001,43534,11.466999999999999,19.94,8.473000000000003
281,EMBLA,2004,0.4,0.159,0.040,0.0,0.599,0.006999999999999999,43534,12.065999999999999,19.94,7.874000000000002
282,EMBLA,2005,0.282,0.135,0.030,0.0,0.447,0.003,43534,12.512999999999998,19.94,7.427000000000003
283,EMBLA,2006,0.33,0.159,0.039,0.0,0.527,0.008,43534,13.039999999999997,19.94,6.900000000000004
284,EMBLA,2007,0.19699999999999998,0.11,0.025,0.0,0.33299999999999996,0.009000000000000001,43534,13.372999999999998,19.94,6.567000000000004
285,EMBLA,2008,0.21899999999999997,0.14400000000000002,0.031,0.0,0.395,0.011000000000000001,43534,13.767999999999997,19.94,6.172000000000004
286,EMBLA,2009,0.22399999999999998,0.145,0.032,0.0,0.401,0.006,43534,14.168999999999997,19.94,5.771000000000004
287,EMBLA,2010,0.172,0.155,0.032,0.0,0.359,0.011000000000000001,43534,14.527999999999997,19.94,5.412000000000004
288,EMBLA,2011,0.14800000000000002,0.11699999999999999,0.023,0.0,0.28800000000000003,0.016,43534,14.815999999999997,19.94,5.124000000000004
289,EMBLA,2012,0.12,0.092,0.018,0.0,0.231,0.012,43534,15.046999999999997,19.94,4.893000000000004
290,EMBLA,2013,0.127,0.07400000000000001,0.015,0.0,0.215,0.011000000000000001,43534,15.261999999999997,19.94,4.678000000000004
291,EMBLA,2014,0.192,0.077,0.018,0.0,0.287,0.004,43534,15.548999999999998,19.94,4.391000000000004
292,EMBLA,2015,0.145,0.085,0.018,0.0,0.248,0.001,43534,15.796999999999997,19.94,4.143000000000004
293,EMBLA,2016,0.153,0.1,0.020,0.0,0.272,0.0,43534,16.068999999999996,19.94,3.8710000000000058
294,EMBLA,2017,0.055,0.04,0.007,0.0,0.10099999999999999,0.0,43534,16.169999999999995,19.94,3.7700000000000067
295,ENOCH,2007,0.055999999999999994,0.0,0.000,0.0,0.055999999999999994,0.001,3437659,0.055999999999999994,0.3,0.244
296,ENOCH,2008,0.068,0.0,0.000,0.0,0.068,0.002,3437659,0.124,0.3,0.176
297,ENOCH,2009,0.07200000000000001,0.0,0.000,0.0,0.07200000000000001,0.001,3437659,0.196,0.3,0.10399999999999998
298,ENOCH,2010,0.047,0.0,0.000,0.0,0.047,0.001,3437659,0.243,0.3,0.056999999999999995
299,ENOCH,2011,0.028999999999999998,0.0,0.000,0.0,0.028999999999999998,0.0,3437659,0.272,0.3,0.02799999999999997
300,ENOCH,2012,0.002,0.0,0.000,0.0,0.002,0.0,3437659,0.274,0.3,0.025999999999999968
301,ENOCH,2015,0.0,0.0,0.000,0.0,0.0,0.0,3437659,0.274,0.3,0.025999999999999968
302,ENOCH,2016,0.01,0.0,0.000,0.0,0.01,0.017,3437659,0.28400000000000003,0.3,0.01599999999999996
303,FLYNDRE,2017,0.003,0.0,0.000,0.0,0.003,0.0,24635035,0.003,0.2,0.197
304,FRAM,2003,0.6940000000000001,0.0,0.000,0.0,0.6940000000000001,0.003,1578840,0.6940000000000001,50.5,49.806
305,FRAM,2004,2.938,0.0,0.000,0.0,2.938,0.059000000000000004,1578840,3.632,50.5,46.868
306,FRAM,2005,1.861,0.0,0.000,0.0,1.861,0.078,1578840,5.493,50.5,45.007
307,FRAM,2006,1.663,0.0,0.000,0.0,1.663,0.066,1578840,7.156000000000001,50.5,43.344
308,FRAM,2007,2.641,0.068,0.004,0.0,2.7119999999999997,0.196,1578840,9.868,50.5,40.632
309,FRAM,2008,3.278,0.28800000000000003,0.027,0.0,3.593,0.11900000000000001,1578840,13.461,50.5,37.039
310,FRAM,2009,3.3810000000000002,0.423,0.068,0.0,3.872,0.295,1578840,17.333,50.5,33.167
311,FRAM,2010,3.091,0.569,0.076,0.0,3.737,0.40299999999999997,1578840,21.07,50.5,29.43
312,FRAM,2011,2.802,0.5760000000000001,0.077,0.0,3.4539999999999997,0.597,1578840,24.524,50.5,25.976
313,FRAM,2012,2.4419999999999997,0.535,0.084,0.0,3.0610000000000004,0.816,1578840,27.585,50.5,22.915
314,FRAM,2013,2.428,0.606,0.094,0.0,3.128,1.14,1578840,30.713,50.5,19.787
315,FRAM,2014,2.006,0.625,0.105,0.0,2.736,1.3019999999999998,1578840,33.449,50.5,17.051000000000002
316,FRAM,2015,1.473,0.632,0.081,0.0,2.185,1.1159999999999999,1578840,35.634,50.5,14.866
317,FRAM,2016,1.446,0.632,0.090,0.0,2.168,0.728,1578840,37.802,50.5,12.698
318,FRAM,2017,0.61,0.256,0.049,0.0,0.915,0.214,1578840,38.717,50.5,11.783000000000001
319,FRAM H-NORD,2014,0.126,0.0,0.000,0.0,0.126,0.019,23410947,0.126,0.7,0.574
320,FRAM H-NORD,2015,0.26899999999999996,0.0,0.000,0.0,0.26899999999999996,0.361,23410947,0.39499999999999996,0.7,0.305
321,FRAM H-NORD,2016,0.161,0.0,0.000,0.0,0.161,0.267,23410947,0.5559999999999999,0.7,0.14400000000000002
322,FRAM H-NORD,2017,0.017,0.0,0.000,0.0,0.017,0.032,23410947,0.573,0.7,0.127
323,FRIGG,1977,0.0,0.953,0.000,0.002,0.955,0.0,43555,0.955,116.7,115.745
324,FRIGG,1978,0.0,4.445,0.000,0.021,4.466,0.0,43555,5.421,116.7,111.279
325,FRIGG,1979,0.0,8.283,0.000,0.044000000000000004,8.327,0.0,43555,13.748000000000001,116.7,102.952
326,FRIGG,1980,0.0,9.927,0.000,0.048,9.975,0.0,43555,23.723,116.7,92.977
327,FRIGG,1981,0.0,10.927999999999999,0.000,0.048,10.975999999999999,0.0,43555,34.699,116.7,82.001
328,FRIGG,1982,0.0,10.165,0.000,0.043,10.209,0.0,43555,44.908,116.7,71.792
329,FRIGG,1983,0.0,10.719000000000001,0.000,0.040999999999999995,10.76,0.0,43555,55.668,116.7,61.032000000000004
330,FRIGG,1984,0.0,10.08,0.000,0.034,10.113999999999999,0.0,43555,65.782,116.7,50.918000000000006
331,FRIGG,1985,0.0,8.584,0.000,0.034,8.618,0.0,43555,74.39999999999999,116.7,42.30000000000001
332,FRIGG,1986,0.0,8.198,0.000,0.034,8.232000000000001,0.0,43555,82.63199999999999,116.7,34.06800000000001
333,FRIGG,1987,0.0,7.76,0.000,0.028999999999999998,7.789,0.0,43555,90.42099999999999,116.7,26.27900000000001
334,FRIGG,1988,0.0,6.9670000000000005,0.000,0.024,6.99,0.0,43555,97.41099999999999,116.7,19.289000000000016
335,FRIGG,1989,0.0,5.16,0.000,0.013999999999999999,5.1739999999999995,0.0,43555,102.58499999999998,116.7,14.115000000000023
336,FRIGG,1990,0.0,2.329,0.000,0.006999999999999999,2.336,0.0,43555,104.92099999999998,116.7,11.779000000000025
337,FRIGG,1991,0.0,1.5030000000000001,0.000,0.006,1.51,0.0,43555,106.43099999999998,116.7,10.26900000000002
338,FRIGG,1992,0.0,1.643,0.000,0.012,1.656,0.0,43555,108.08699999999999,116.7,8.613000000000014
339,FRIGG,1993,0.0,1.354,0.000,0.006,1.361,0.0,43555,109.448,116.7,7.2520000000000095
340,FRIGG,1994,0.0,1.054,0.000,0.003,1.057,0.0,43555,110.505,116.7,6.195000000000007
341,FRIGG,1995,0.0,0.664,0.000,0.001,0.665,0.0,43555,111.17,116.7,5.530000000000001
342,FRIGG,1996,0.0,0.41,0.000,0.0,0.41100000000000003,0.0,43555,111.581,116.7,5.119
343,FRIGG,1997,0.0,0.48,0.000,0.0,0.48,0.0,43555,112.061,116.7,4.638999999999996
344,FRIGG,1998,0.0,0.601,0.000,0.001,0.601,0.0,43555,112.662,116.7,4.037999999999997
345,FRIGG,1999,0.0,0.332,0.000,0.0,0.33299999999999996,0.0,43555,112.995,116.7,3.7049999999999983
346,FRIGG,2000,0.0,0.603,0.000,0.001,0.603,0.0,43555,113.598,116.7,3.102000000000004
347,FRIGG,2001,0.0,0.737,0.000,0.002,0.74,0.0,43555,114.338,116.7,2.362000000000009
348,FRIGG,2002,0.0,0.7170000000000001,0.000,0.001,0.718,0.0,43555,115.056,116.7,1.6440000000000055
349,FRIGG,2003,0.0,0.708,0.000,0.001,0.7090000000000001,0.0,43555,115.765,116.7,0.9350000000000023
350,FRIGG,2004,0.0,0.863,0.000,0.001,0.8640000000000001,0.0,43555,116.629,116.7,0.07099999999999795
351,FRØY,1995,0.871,0.154,0.000,0.005,1.03,0.0,43597,1.03,7.3,6.27
352,FRØY,1996,1.778,0.345,0.000,0.023,2.147,0.0,43597,3.1769999999999996,7.3,4.123
353,FRØY,1997,1.396,0.289,0.000,0.017,1.702,0.0,43597,4.879,7.3,2.4210000000000003
354,FRØY,1998,0.716,0.16899999999999998,0.000,0.017,0.9009999999999999,0.0,43597,5.779999999999999,7.3,1.5200000000000005
355,FRØY,1999,0.493,0.249,0.000,0.027000000000000003,0.77,0.0,43597,6.549999999999999,7.3,0.7500000000000009
356,FRØY,2000,0.263,0.358,0.000,0.016,0.637,0.055999999999999994,43597,7.186999999999999,7.3,0.11300000000000043
357,FRØY,2001,0.036000000000000004,0.042,0.000,0.001,0.078,0.002,43597,7.265,7.3,0.03500000000000014
358,GAUPE,2012,0.111,0.161,0.013,0.006999999999999999,0.293,0.004,18161341,0.293,0.8,0.5070000000000001
359,GAUPE,2013,0.05,0.142,0.015,0.005,0.212,0.013999999999999999,18161341,0.505,0.8,0.29500000000000004
360,GAUPE,2014,0.022000000000000002,0.066,0.012,0.004,0.10400000000000001,0.003,18161341,0.609,0.8,0.19100000000000006
361,GAUPE,2015,0.02,0.013000000000000001,0.003,0.001,0.037000000000000005,0.013999999999999999,18161341,0.646,0.8,0.15400000000000003
362,GAUPE,2016,0.019,0.067,0.003,0.001,0.09,0.002,18161341,0.736,0.8,0.06400000000000006
363,GAUPE,2017,0.003,0.003,0.001,0.0,0.006999999999999999,0.0,18161341,0.743,0.8,0.05700000000000005
364,GIMLE,2005,0.3,0.062,0.021,0.0,0.38299999999999995,0.009000000000000001,4005142,0.38299999999999995,4.58,4.197
365,GIMLE,2006,0.256,0.012,0.004,0.0,0.272,0.001,4005142,0.655,4.58,3.925
366,GIMLE,2007,0.55,0.0,0.000,0.0,0.55,0.021,4005142,1.205,4.58,3.375
367,GIMLE,2008,0.611,0.0,0.000,0.0,0.611,0.561,4005142,1.816,4.58,2.7640000000000002
368,GIMLE,2009,0.33299999999999996,0.0,0.000,0.0,0.33299999999999996,0.795,4005142,2.149,4.58,2.431
369,GIMLE,2010,0.22699999999999998,0.0,0.000,0.0,0.22699999999999998,1.003,4005142,2.376,4.58,2.204
370,GIMLE,2011,0.2,0.0,0.000,0.0,0.2,1.192,4005142,2.576,4.58,2.004
371,GIMLE,2012,0.14400000000000002,0.331,0.133,0.0,0.608,1.3219999999999998,4005142,3.184,4.58,1.396
372,GIMLE,2013,0.102,0.326,0.126,0.0,0.5539999999999999,1.4169999999999998,4005142,3.738,4.58,0.8420000000000001
373,GIMLE,2014,0.061,0.0,0.000,0.0,0.061,1.3090000000000002,4005142,3.799,4.58,0.7810000000000001
374,GIMLE,2015,0.078,0.107,0.047,0.0,0.23199999999999998,1.012,4005142,4.031,4.58,0.5490000000000004
375,GIMLE,2016,0.051,0.036000000000000004,0.016,0.0,0.102,0.6759999999999999,4005142,4.133,4.58,0.44700000000000006
376,GIMLE,2017,0.005,0.003,0.001,0.0,0.01,0.11199999999999999,4005142,4.143,4.58,0.4370000000000003
377,GJØA,2010,0.24100000000000002,0.213,0.000,0.0,0.45399999999999996,0.008,4467574,0.45399999999999996,66.03,65.57600000000001
378,GJØA,2011,2.149,1.768,0.846,0.071,4.834,0.08800000000000001,4467574,5.287999999999999,66.03,60.742000000000004
379,GJØA,2012,2.763,2.9339999999999997,1.748,0.172,7.617000000000001,0.11199999999999999,4467574,12.905000000000001,66.03,53.125
380,GJØA,2013,1.935,3.886,2.022,0.193,8.035,0.177,4467574,20.94,66.03,45.09
381,GJØA,2014,1.425,3.515,1.858,0.16699999999999998,6.965,0.27,4467574,27.905,66.03,38.125
382,GJØA,2015,1.314,3.8960000000000004,1.942,0.18899999999999997,7.341,0.47200000000000003,4467574,35.246,66.03,30.784
383,GJØA,2016,1.19,4.194,2.131,0.0,7.515,0.741,4467574,42.761,66.03,23.269
384,GJØA,2017,0.319,1.401,0.728,0.0,2.449,0.298,4467574,45.21,66.03,20.82
385,GLITNE,2001,0.746,0.0,0.000,0.0,0.746,0.005,1272071,0.746,8.9,8.154
386,GLITNE,2002,2.157,0.0,0.000,0.0,2.157,0.41600000000000004,1272071,2.903,8.9,5.997
387,GLITNE,2003,1.686,0.0,0.000,0.0,1.686,1.071,1272071,4.589,8.9,4.311
388,GLITNE,2004,0.9690000000000001,0.0,0.000,0.0,0.9690000000000001,1.291,1272071,5.558000000000001,8.9,3.3419999999999996
389,GLITNE,2005,0.8270000000000001,0.0,0.000,0.0,0.8270000000000001,2.003,1272071,6.385000000000001,8.9,2.5149999999999997
390,GLITNE,2006,0.5820000000000001,0.0,0.000,0.0,0.5820000000000001,2.373,1272071,6.9670000000000005,8.9,1.9329999999999998
391,GLITNE,2007,0.469,0.0,0.000,0.0,0.469,2.628,1272071,7.436000000000001,8.9,1.4639999999999995
392,GLITNE,2008,0.509,0.0,0.000,0.0,0.509,2.766,1272071,7.945000000000001,8.9,0.9549999999999992
393,GLITNE,2009,0.371,0.0,0.000,0.0,0.371,2.887,1272071,8.316,8.9,0.5839999999999996
394,GLITNE,2010,0.259,0.0,0.000,0.0,0.259,2.4730000000000003,1272071,8.575000000000001,8.9,0.3249999999999993
395,GLITNE,2011,0.198,0.0,0.000,0.0,0.198,2.303,1272071,8.773000000000001,8.9,0.1269999999999989
396,GLITNE,2012,0.10099999999999999,0.0,0.000,0.0,0.10099999999999999,1.595,1272071,8.874000000000002,8.9,0.025999999999998025
397,GLITNE,2013,0.006,0.0,0.000,0.0,0.006,0.19399999999999998,1272071,8.880000000000003,8.9,0.019999999999997797
398,GOLIAT,2016,2.968,0.0,0.000,0.0,2.968,0.0,5774394,2.968,31.0,28.032
399,GOLIAT,2017,1.021,0.0,0.000,0.0,1.021,0.0,5774394,3.989,31.0,27.011
400,GRANE,1996,0.079,0.0,0.000,0.0,0.079,0.003,1035937,0.079,144.2,144.12099999999998
401,GRANE,2003,0.7509999999999999,0.0,0.000,0.0,0.7509999999999999,0.185,1035937,0.8299999999999998,144.2,143.36999999999998
402,GRANE,2004,7.086,0.0,0.000,0.0,7.086,2.947,1035937,7.916,144.2,136.284
403,GRANE,2005,10.308,0.0,0.000,0.0,10.308,4.534,1035937,18.224,144.2,125.97599999999998
404,GRANE,2006,12.614,0.0,0.000,0.0,12.614,4.686,1035937,30.838,144.2,113.362
405,GRANE,2007,11.992,0.0,0.000,0.0,11.992,3.3160000000000003,1035937,42.83,144.2,101.36999999999999
406,GRANE,2008,10.037,0.0,0.000,0.0,10.037,3.2960000000000003,1035937,52.867,144.2,91.333
407,GRANE,2009,10.724,0.0,0.000,0.0,10.724,2.7260000000000004,1035937,63.590999999999994,144.2,80.609
408,GRANE,2010,9.654,0.0,0.000,0.0,9.654,2.299,1035937,73.24499999999999,144.2,70.955
409,GRANE,2011,8.17,0.0,0.000,0.0,8.17,3.157,1035937,81.41499999999999,144.2,62.785
410,GRANE,2012,7.108,0.0,0.000,0.0,7.108,3.6260000000000003,1035937,88.523,144.2,55.67699999999999
411,GRANE,2013,5.505,0.0,0.000,0.0,5.505,4.545,1035937,94.02799999999999,144.2,50.172
412,GRANE,2014,4.086,0.0,0.000,0.0,4.086,3.9019999999999997,1035937,98.11399999999999,144.2,46.086
413,GRANE,2015,4.215,0.0,0.000,0.0,4.215,4.582,1035937,102.329,144.2,41.870999999999995
414,GRANE,2016,4.391,0.0,0.000,0.0,4.391,5.696000000000001,1035937,106.72,144.2,37.47999999999999
415,GRANE,2017,1.72,0.0,0.000,0.0,1.72,2.074,1035937,108.44,144.2,35.75999999999999
416,GUDRUN,2014,1.088,0.6659999999999999,0.217,0.0,1.972,0.003,18116481,1.972,23.39,21.418
417,GUDRUN,2015,3.032,1.5390000000000001,0.478,0.0,5.0489999999999995,0.034,18116481,7.020999999999999,23.39,16.369
418,GUDRUN,2016,3.403,1.7269999999999999,0.472,0.0,5.602,0.08800000000000001,18116481,12.623,23.39,10.767000000000001
419,GUDRUN,2017,1.127,0.6509999999999999,0.167,0.0,1.945,0.07400000000000001,18116481,14.568,23.39,8.822000000000001
420,GULLFAKS,1986,0.044000000000000004,0.0,0.000,0.0,0.044000000000000004,0.0,43686,0.044000000000000004,407.52,407.476
421,GULLFAKS,1987,4.02,0.122,0.017,0.0,4.158,0.0,43686,4.202,407.52,403.318
422,GULLFAKS,1988,8.639,0.5820000000000001,0.080,0.0,9.301,0.0,43686,13.503,407.52,394.017
423,GULLFAKS,1989,15.49,1.0590000000000002,0.151,0.0,16.7,0.0,43686,30.203,407.52,377.317
424,GULLFAKS,1990,14.83,1.005,0.145,0.0,15.979000000000001,0.0,43686,46.182,407.52,361.33799999999997
425,GULLFAKS,1991,19.907,1.31,0.237,0.0,21.454,0.0,43686,67.636,407.52,339.884
426,GULLFAKS,1992,25.026999999999997,1.7990000000000002,0.337,0.0,27.164,0.0,43686,94.8,407.52,312.71999999999997
427,GULLFAKS,1993,28.677,2.069,0.495,0.0,31.24,0.0,43686,126.03999999999999,407.52,281.48
428,GULLFAKS,1994,30.743000000000002,2.017,0.448,0.0,33.208,0.0,43686,159.248,407.52,248.272
429,GULLFAKS,1995,28.090999999999998,1.8730000000000002,0.378,0.0,30.342,0.0,43686,189.58999999999997,407.52,217.93
430,GULLFAKS,1996,25.445,1.7730000000000001,0.202,0.0,27.42,0.0,43686,217.01,407.52,190.51
431,GULLFAKS,1997,24.121,1.6840000000000002,0.189,0.0,25.994,0.0,43686,243.004,407.52,164.516
432,GULLFAKS,1998,19.855,1.455,0.244,0.0,21.554000000000002,0.0,43686,264.558,407.52,142.962
433,GULLFAKS,1999,17.277,0.968,0.165,0.0,18.41,0.0,43686,282.968,407.52,124.55199999999996
434,GULLFAKS,2000,13.272,0.902,0.162,0.0,14.335999999999999,23.517,43686,297.30400000000003,407.52,110.21599999999995
435,GULLFAKS,2001,10.532,0.8270000000000001,0.197,0.0,11.556,25.287,43686,308.86,407.52,98.65999999999997
436,GULLFAKS,2002,9.211,0.605,0.163,0.0,9.978,24.651999999999997,43686,318.838,407.52,88.68199999999996
437,GULLFAKS,2003,9.506,0.622,0.252,0.0,10.38,25.271,43686,329.218,407.52,78.30199999999996
438,GULLFAKS,2004,9.712,0.579,0.232,0.0,10.523,29.085,43686,339.74100000000004,407.52,67.77899999999994
439,GULLFAKS,2005,8.346,0.44799999999999995,0.217,0.0,9.011000000000001,25.154,43686,348.75200000000007,407.52,58.767999999999915
440,GULLFAKS,2006,6.428999999999999,0.493,0.196,0.0,7.117999999999999,26.228,43686,355.87000000000006,407.52,51.64999999999992
441,GULLFAKS,2007,5.56,0.23600000000000002,0.257,0.0,6.053,23.837,43686,361.92300000000006,407.52,45.59699999999992
442,GULLFAKS,2008,5.305,0.33299999999999996,0.322,0.0,5.961,23.649,43686,367.88400000000007,407.52,39.63599999999991
443,GULLFAKS,2009,4.69,0.228,0.073,0.0,4.99,25.826,43686,372.8740000000001,407.52,34.6459999999999
444,GULLFAKS,2010,3.9589999999999996,0.09,0.030,0.0,4.079,24.553,43686,376.9530000000001,407.52,30.566999999999894
445,GULLFAKS,2011,2.6630000000000003,0.0,0.000,0.0,2.6630000000000003,15.123,43686,379.6160000000001,407.52,27.903999999999883
446,GULLFAKS,2012,2.537,0.0,0.000,0.0,2.537,15.814,43686,382.1530000000001,407.52,25.366999999999905
447,GULLFAKS,2013,2.568,0.0,0.000,0.0,2.568,13.839,43686,384.72100000000006,407.52,22.79899999999992
448,GULLFAKS,2014,2.136,0.0,0.000,0.0,2.136,13.087,43686,386.8570000000001,407.52,20.662999999999897
449,GULLFAKS,2015,2.101,0.0,0.000,0.0,2.101,15.877,43686,388.9580000000001,407.52,18.561999999999898
450,GULLFAKS,2016,2.279,0.0,0.000,0.0,2.279,16.158,43686,391.2370000000001,407.52,16.2829999999999
451,GULLFAKS,2017,0.703,0.0,0.000,0.0,0.703,5.144,43686,391.94000000000005,407.52,15.579999999999927
452,GULLFAKS SØR,1998,0.069,0.0,0.000,0.0,0.069,0.0,43699,0.069,170.17,170.101
453,GULLFAKS SØR,1999,2.207,0.0,0.000,0.0,2.207,0.0,43699,2.276,170.17,167.89399999999998
454,GULLFAKS SØR,2000,2.9939999999999998,0.499,0.105,0.0,3.5980000000000003,0.19,43699,5.8740000000000006,170.17,164.296
455,GULLFAKS SØR,2001,3.838,0.599,0.151,0.0,4.5889999999999995,0.37200000000000005,43699,10.463000000000001,170.17,159.707
456,GULLFAKS SØR,2002,3.7289999999999996,1.8869999999999998,0.458,0.0,6.0729999999999995,0.243,43699,16.536,170.17,153.634
457,GULLFAKS SØR,2003,3.3789999999999996,2.543,0.579,0.0,6.501,0.17800000000000002,43699,23.037000000000003,170.17,147.13299999999998
458,GULLFAKS SØR,2004,4.171,3.214,0.741,0.0,8.125,0.188,43699,31.162000000000003,170.17,139.00799999999998
459,GULLFAKS SØR,2005,3.889,3.803,0.824,0.0,8.517000000000001,0.39299999999999996,43699,39.679,170.17,130.49099999999999
460,GULLFAKS SØR,2006,2.9330000000000003,3.637,0.967,0.0,7.5360000000000005,0.561,43699,47.215,170.17,122.95499999999998
461,GULLFAKS SØR,2007,3.28,4.043,1.017,0.0,8.34,0.613,43699,55.55500000000001,170.17,114.61499999999998
462,GULLFAKS SØR,2008,3.108,3.738,0.878,0.0,7.724,0.35600000000000004,43699,63.27900000000001,170.17,106.89099999999998
463,GULLFAKS SØR,2009,3.0069999999999997,2.637,0.820,0.0,6.465,0.445,43699,69.74400000000001,170.17,100.42599999999997
464,GULLFAKS SØR,2010,2.085,2.336,0.741,0.002,5.165,0.156,43699,74.90900000000002,170.17,95.26099999999997
465,GULLFAKS SØR,2011,1.594,1.609,0.280,0.0,3.483,0.331,43699,78.39200000000002,170.17,91.77799999999996
466,GULLFAKS SØR,2012,1.882,2.436,0.666,0.0,4.9830000000000005,1.4409999999999998,43699,83.37500000000003,170.17,86.79499999999996
467,GULLFAKS SØR,2013,2.381,2.748,0.771,0.004,5.904,1.7730000000000001,43699,89.27900000000002,170.17,80.89099999999996
468,GULLFAKS SØR,2014,2.233,3.3810000000000002,0.979,0.015,6.609,1.5959999999999999,43699,95.88800000000002,170.17,74.28199999999997
